year	month	day	hour	minute	solar	wind	temp
2022	02	04	02	57	0	0.69	14.8
2022	02	04	03	12	0	0.61	14.6
2022	02	04	03	27	0	0.6	14.3
2022	02	04	03	42	0	0.74	14.4
2022	02	04	03	57	0	0.64	14.3
2022	02	04	04	13	0	0.42	14.1
2022	02	04	04	27	0	0.51	14.1
2022	02	04	04	42	0	0.66	14
2022	02	04	04	57	0	0.57	13.8
2022	02	04	05	13	0	0.68	13.8
2022	02	04	05	27	0	0.9	14.3
2022	02	04	05	42	0	0.72	14.1
2022	02	04	05	58	0	0.67	13.9
2022	02	04	06	12	0	0.68	13.8
2022	02	04	06	42	3	0.84	14.1
2022	02	04	06	57	9	0.84	14.1
2022	02	04	07	12	16	0.84	14.4
2022	02	04	07	27	21	0.99	14.7
2022	02	04	07	42	28	0.93	14.8
2022	02	04	07	57	40	0.93	15.2
2022	02	04	08	12	126	1.17	15.4
2022	02	04	08	28	277	1.11	15.7
2022	02	04	08	42	327	0.92	16.7
2022	02	04	08	57	377	1.21	17.1
2022	02	04	09	12	425	1.37	17.6
2022	02	04	09	27	475	1.13	18.1
2022	02	04	09	57	544	1.28	18.8
2022	02	04	10	13	631	1.48	19.1
2022	02	04	10	27	656	1.3	19.2
2022	02	04	10	42	708	1.57	19.4
2022	02	04	11	12	775	1.34	20
2022	02	04	11	28	811	1.5	20.4
2022	02	04	11	43	851	1.59	20.5
2022	02	04	11	57	809	1.67	20.7
2022	02	04	12	13	867	1.71	20.7
2022	02	04	12	28	643	1.67	21.4
2022	02	04	12	43	131	1.99	21.6
2022	02	04	13	14	143	1.93	22.4
2022	02	04	13	29	180	1.58	22.3
2022	02	04	13	44	197	1.41	22.3
2022	02	04	13	59	319	1.26	21.7
2022	02	04	14	14	739	1.51	22.3
2022	02	04	14	29	845	1.54	22.9
2022	02	04	14	43	441	1.54	22.5
2022	02	04	14	58	780	1.21	22.6
2022	02	04	15	13	533	1.32	22.1
2022	02	04	15	28	575	1.44	22.2
2022	02	04	15	44	683	1.36	22.4
2022	02	04	15	58	898	1.61	22.6
2022	02	04	16	14	609	1.64	22.6
2022	02	04	16	29	757	1.46	22.9
2022	02	04	16	44	601	1.95	22.9
2022	02	04	16	59	449	1.22	22.9
2022	02	04	17	14	510	1.86	22.8
2022	02	04	17	30	539	1.31	23.2
2022	02	04	17	44	512	1.28	23.4
2022	02	04	17	59	462	1.47	23
2022	02	04	18	14	412	1.32	22.9
2022	02	04	18	29	358	1.28	23.2
2022	02	04	18	44	327	1.57	22.9
2022	02	04	19	14	77	1.53	22.4
2022	02	04	19	44	50	1.21	21.8
2022	02	04	20	13	16	1.27	21.7
2022	02	04	20	43	2	1.5	21.2
2022	02	04	20	58	0	1.39	20.9
2022	02	04	21	13	0	2.02	20.6
2022	02	04	21	29	0	1.62	20.3
2022	02	04	21	43	0	1.35	20.1
2022	02	04	21	59	0	1.7	19.7
2022	02	04	22	14	0	1.54	19.4
2022	02	04	22	29	0	1.34	19.1
2022	02	04	22	44	0	1.43	18.9
2022	02	04	22	58	0	1.27	18.7
2022	02	04	23	13	0	1.35	18.6
2022	02	04	23	28	0	1.7	18.3
2022	02	04	23	43	0	1.6	18.1
2022	02	04	23	57	0	1.41	17.9
2022	02	05	00	27	0	1.28	17.5
2022	02	05	00	42	0	1.28	17.3
2022	02	05	00	57	0	1.27	17.2
2022	02	05	01	13	0	1.55	17
2022	02	05	01	28	0	1.26	16.9
2022	02	05	01	42	0	1.24	16.8
2022	02	05	01	58	0	1.11	16.7
2022	02	05	02	12	0	0.91	16.6
2022	02	05	02	27	0	0.7	16.4
2022	02	05	02	42	0	0.57	16.2
2022	02	05	02	57	0	0.64	16.2
2022	02	05	03	12	0	0.48	16
2022	02	05	03	27	0	0.41	15.8
2022	02	05	03	42	0	0.37	15.7
2022	02	05	03	57	0	0.39	15.4
2022	02	05	04	12	0	0.61	15.5
2022	02	05	04	27	0	0.5	15.4
2022	02	05	04	42	0	0.41	15.1
2022	02	05	04	57	0	0.49	15.1
2022	02	05	05	12	0	0.41	15
2022	02	05	05	27	0	0.4	15
2022	02	05	05	42	0	0.42	14.9
2022	02	05	05	57	0	0.31	14.8
2022	02	05	06	12	0	0.48	14.5
2022	02	05	06	27	0	0.43	14.2
2022	02	05	06	42	3	0.43	14.1
2022	02	05	06	57	13	0.51	13.9
2022	02	05	07	27	31	0.35	14.3
2022	02	05	07	56	49	0.4	14.7
2022	02	05	08	11	58	0.31	15.2
2022	02	05	08	26	224	0.39	15.3
2022	02	05	08	41	301	0.45	16.2
2022	02	05	08	56	352	0.44	17.1
2022	02	05	09	11	399	0.58	18.6
2022	02	05	09	26	445	0.66	19
2022	02	05	09	42	498	0.66	19.9
2022	02	05	09	57	549	0.73	20.6
2022	02	05	10	12	594	0.61	21
2022	02	05	10	27	640	0.87	20.9
2022	02	05	10	42	682	0.88	21.5
2022	02	05	10	57	726	0.94	21
2022	02	05	11	12	759	0.71	21.4
2022	02	05	11	28	779	0.72	21.8
2022	02	05	11	43	815	0.88	22.4
2022	02	05	12	58	64	1.25	23.6
2022	02	05	13	13	55	1.5	23.5
2022	02	05	13	28	56	1.57	23.8
2022	02	05	13	43	60	1.37	24.3
2022	02	05	13	58	675	1.52	23.6
2022	02	05	14	13	919	1.79	23.8
2022	02	05	14	28	917	1.13	24.1
2022	02	05	14	43	909	1.45	24
2022	02	05	14	58	898	1.15	24.4
2022	02	05	15	13	880	1.47	24.5
2022	02	05	15	29	857	0.94	24.9
2022	02	05	15	44	831	1.13	25.1
2022	02	05	15	58	800	1.28	25
2022	02	05	16	14	760	1.27	25.1
2022	02	05	16	29	726	1.24	25.6
2022	02	05	16	43	689	1.27	25.7
2022	02	05	16	58	666	1.14	25.8
2022	02	05	17	13	631	1.18	26.3
2022	02	05	17	28	586	1.36	25.9
2022	02	05	17	43	523	1.21	25.9
2022	02	05	17	58	470	1.63	26.2
2022	02	05	18	13	420	1.44	26.6
2022	02	05	18	27	371	1.77	26.2
2022	02	05	18	42	312	1.71	26
2022	02	05	18	58	218	1.64	25.8
2022	02	05	19	13	165	1.5	25.4
2022	02	05	19	28	64	1.56	25.1
2022	02	05	19	43	28	1.36	24.8
2022	02	05	19	59	21	1.44	24.4
2022	02	05	20	14	13	1.41	24.2
2022	02	05	20	29	6	1.62	23.8
2022	02	05	20	43	1	1.27	23.4
2022	02	05	20	58	0	1.22	22.9
2022	02	05	21	13	0	1.37	22.4
2022	02	05	21	29	0	1.81	21.8
2022	02	05	21	43	0	1.33	21.5
2022	02	05	21	58	0	1.27	21.1
2022	02	05	22	13	0	1.16	20.8
2022	02	05	22	28	0	1.29	20.6
2022	02	05	22	43	0	1.31	20.3
2022	02	05	22	58	0	1.08	20.1
2022	02	05	23	13	0	1.02	19.8
2022	02	05	23	28	0	0.91	19.5
2022	02	05	23	44	0	0.96	19.4
2022	02	05	23	59	0	0.95	19.1
2022	02	06	00	13	0	1.12	18.9
2022	02	06	00	29	0	0.63	18.7
2022	02	06	00	43	0	0.7	18.5
2022	02	06	01	13	0	0.79	18.2
2022	02	06	01	28	0	0.67	17.9
2022	02	06	01	43	0	0.54	17.7
2022	02	06	01	58	0	0.68	17.5
2022	02	06	02	13	0	0.77	17.6
2022	02	06	02	28	0	0.67	17.3
2022	02	06	02	43	0	0.7	17.2
2022	02	06	02	58	0	0.65	17.1
2022	02	06	03	13	0	0.72	17.1
2022	02	06	03	28	0	0.54	16.8
2022	02	06	03	43	0	0.43	16.5
2022	02	06	03	58	0	0.33	16.5
2022	02	06	04	13	0	0.31	16.5
2022	02	06	04	28	0	0.68	16.4
2022	02	06	04	43	0	0.39	16.2
2022	02	06	04	58	0	0.28	16
2022	02	06	05	13	0	0.35	16
2022	02	06	05	28	0	0.26	16
2022	02	06	05	43	0	0.3	16
2022	02	06	06	13	0	0.28	15.7
2022	02	06	06	28	0	0.3	15.6
2022	02	06	06	43	3	0.28	15.6
2022	02	06	06	58	9	0.26	15.6
2022	02	06	07	13	16	0.28	15.6
2022	02	06	07	28	21	0.31	15.6
2022	02	06	07	43	27	0.4	15.9
2022	02	06	07	58	34	0.39	16.2
2022	02	06	08	28	239	0.42	17
2022	02	06	08	59	365	0.48	19.2
2022	02	06	09	14	415	0.84	20.1
2022	02	06	09	29	464	1.02	20.7
2022	02	06	09	44	512	1.29	20.2
2022	02	06	09	59	558	1.15	20.6
2022	02	06	10	14	602	1.03	21.6
2022	02	06	10	29	647	0.89	22.1
2022	02	06	10	44	687	1.18	22.4
2022	02	06	10	59	724	1.11	23
2022	02	06	11	14	759	0.87	23.2
2022	02	06	11	29	785	0.85	24.1
2022	02	06	11	44	810	1.05	24.6
2022	02	06	12	00	835	1.31	24.1
2022	02	06	12	15	856	1.45	24.3
2022	02	06	12	29	454	1.03	24.9
2022	02	06	12	44	52	1.02	26.2
2022	02	06	12	59	64	1.02	25.9
2022	02	06	13	14	66	1.35	25.7
2022	02	06	13	29	76	1.24	25.8
2022	02	06	13	44	87	1.23	25.8
2022	02	06	13	59	729	1.21	25.2
2022	02	06	14	14	961	1.51	25.7
2022	02	06	14	29	870	1.51	25.7
2022	02	06	14	44	789	1.45	25.9
2022	02	06	14	59	921	1.41	26.3
2022	02	06	15	14	891	1.48	26.2
2022	02	06	15	44	820	1.46	26.3
2022	02	06	16	00	806	1.34	26.8
2022	02	06	16	14	770	1.55	26.5
2022	02	06	16	30	727	1.42	26.3
2022	02	06	16	45	689	1.48	26.5
2022	02	06	17	00	650	1.59	26.4
2022	02	06	17	14	606	1	27
2022	02	06	17	30	560	1.25	27.2
2022	02	06	17	45	511	1.64	27.8
2022	02	06	18	00	463	1.43	28
2022	02	06	18	30	359	1.34	27.8
2022	02	06	18	45	309	1.4	27.5
2022	02	06	19	00	257	1.6	27.2
2022	02	06	19	15	205	2	26.4
2022	02	06	19	30	50	1.28	26.2
2022	02	06	20	00	18	1.34	25.2
2022	02	06	20	16	12	1.28	24.8
2022	02	06	20	30	5	1.28	24.3
2022	02	06	20	45	1	1.38	23.8
2022	02	06	21	00	0	1.51	23.3
2022	02	06	21	15	0	1.53	22.8
2022	02	06	21	30	0	1.6	22.5
2022	02	06	22	16	0	1.62	21.2
2022	02	06	22	47	0	1.27	20.5
2022	02	06	23	02	0	1.22	20.1
2022	02	06	23	16	0	1.12	19.9
2022	02	06	23	31	0	0.9	19.6
2022	02	06	23	46	0	0.81	19.4
2022	02	07	00	00	0	0.74	19.2
2022	02	07	00	16	0	0.78	19
2022	02	07	00	31	0	0.8	18.8
2022	02	07	00	46	0	0.68	18.6
2022	02	07	01	01	0	0.84	18.5
2022	02	07	01	31	0	0.6	17.9
2022	02	07	01	46	0	0.48	17.8
2022	02	07	02	00	0	0.44	17.6
2022	02	07	02	15	0	0.47	17.5
2022	02	07	02	30	0	0.49	17.4
2022	02	07	02	45	0	0.46	17.3
2022	02	07	03	00	0	0.44	17.3
2022	02	07	03	15	0	0.43	17.2
2022	02	07	03	30	0	0.73	17.3
2022	02	07	03	44	0	0.64	17.1
2022	02	07	03	59	0	0.63	17
2022	02	07	04	14	0	0.62	17
2022	02	07	04	28	0	0.57	16.9
2022	02	07	04	43	0	0.62	16.8
2022	02	07	05	13	0	0.36	16.4
2022	02	07	05	28	0	0.27	16.2
2022	02	07	05	43	0	0.32	16.2
2022	02	07	05	58	0	0.34	16
2022	02	07	06	13	0	0.49	16
2022	02	07	06	28	0	0.48	15.8
2022	02	07	06	44	2	0.49	15.6
2022	02	07	06	58	8	0.46	15.4
2022	02	07	07	13	15	0.47	15.4
2022	02	07	07	28	21	0.45	15.5
2022	02	07	07	44	27	0.6	15.8
2022	02	07	07	58	34	0.95	16.3
2022	02	07	08	13	35	1.2	16.8
2022	02	07	08	28	215	1.35	17.3
2022	02	07	08	43	314	1.62	18
2022	02	07	08	57	363	1.09	19.2
2022	02	07	09	13	414	1.44	19.8
2022	02	07	09	28	463	0.99	21.4
2022	02	07	09	43	511	0.96	22.3
2022	02	07	09	58	555	1.25	22.3
2022	02	07	10	12	597	0.88	22.8
2022	02	07	10	27	640	0.64	23.3
2022	02	07	10	41	679	1.08	23.7
2022	02	07	10	56	715	1.09	24
2022	02	07	11	11	750	1.41	23.8
2022	02	07	11	26	778	1.53	24.3
2022	02	07	11	41	803	1.33	25
2022	02	07	11	56	829	1.35	25.3
2022	02	07	12	11	849	1.43	25.3
2022	02	07	12	26	582	1.35	25.4
2022	02	07	12	41	50	1.52	26.3
2022	02	07	13	10	52	1.1	26.5
2022	02	07	13	40	56	1.31	26.8
2022	02	07	13	55	470	1.28	26.1
2022	02	07	14	11	905	1.16	25.9
2022	02	07	14	26	902	1.41	26.4
2022	02	07	14	41	901	1.35	26.9
2022	02	07	15	11	872	1.64	26.5
2022	02	07	15	26	852	1.31	26.8
2022	02	07	15	41	830	1.48	26.4
2022	02	07	15	56	803	1.35	26.6
2022	02	07	16	12	772	1.27	26.8
2022	02	07	16	27	735	1.16	26.9
2022	02	07	16	57	656	1.14	27.8
2022	02	07	17	12	614	1.59	28.2
2022	02	07	17	27	573	1.6	28
2022	02	07	17	42	527	1.67	27.9
2022	02	07	17	57	477	1.37	28
2022	02	07	18	12	425	1.48	28.2
2022	02	07	18	27	376	1.7	27.7
2022	02	07	18	58	271	1.6	27.3
2022	02	07	19	28	68	1.57	26.1
2022	02	07	19	43	22	1.4	25.6
2022	02	07	19	58	17	1.53	24.9
2022	02	07	20	13	12	1.4	24.4
2022	02	07	20	28	6	1.24	24
2022	02	07	20	43	1	1.31	23.6
2022	02	07	20	59	0	1.18	23.2
2022	02	07	21	14	0	1.42	22.7
2022	02	07	21	28	0	1.37	22.2
2022	02	07	21	43	0	1.46	21.9
2022	02	07	21	58	0	1.14	21.5
2022	02	07	22	13	0	1.53	21.2
2022	02	07	22	28	0	1.34	20.9
2022	02	07	22	44	0	0.79	20.6
2022	02	07	22	58	0	0.88	20.3
2022	02	07	23	13	0	0.99	20.2
2022	02	07	23	28	0	0.7	20
2022	02	07	23	43	0	0.67	19.7
2022	02	07	23	58	0	0.5	19.4
2022	02	08	00	13	0	0.45	19.2
2022	02	08	00	28	0	0.41	18.8
2022	02	08	00	43	0	0.42	18.7
2022	02	08	00	58	0	0.49	18.6
2022	02	08	01	13	0	0.5	18.5
2022	02	08	01	28	0	0.64	18.5
2022	02	08	01	43	0	0.59	18.2
2022	02	08	01	58	0	0.46	18.1
2022	02	08	02	13	0	0.63	18.1
2022	02	08	02	28	0	0.34	17.9
2022	02	08	02	43	0	0.38	17.8
2022	02	08	02	58	0	0.27	17.6
2022	02	08	03	13	0	0.26	17.4
2022	02	08	03	28	0	0.33	17.3
2022	02	08	03	43	0	0.33	17.2
2022	02	08	03	58	0	0.32	17
2022	02	08	04	13	0	0.34	16.8
2022	02	08	04	27	0	0.37	16.7
2022	02	08	04	42	0	0.35	16.6
2022	02	08	04	57	0	0.29	16.4
2022	02	08	05	12	0	0.44	16.4
2022	02	08	05	26	0	0.33	16.3
2022	02	08	05	41	0	0.28	16.2
2022	02	08	06	12	0	0.44	16.1
2022	02	08	06	27	0	0.44	16.2
2022	02	08	06	42	1	0.43	16.3
2022	02	08	06	57	5	0.68	16.2
2022	02	08	07	12	13	0.57	16.1
2022	02	08	07	27	20	0.63	16.1
2022	02	08	07	42	28	0.57	16.2
2022	02	08	07	56	35	1.03	16.6
2022	02	08	08	11	35	1.05	16.9
2022	02	08	08	26	163	1.29	17.3
2022	02	08	08	41	298	0.94	18.7
2022	02	08	09	12	398	1.03	20.9
2022	02	08	09	27	448	1.17	22.4
2022	02	08	09	42	497	1.07	23.1
2022	02	08	10	12	589	1.07	24.5
2022	02	08	10	28	634	1.13	24.7
2022	02	08	10	43	676	1.07	25
2022	02	08	10	57	711	1.16	25.1
2022	02	08	11	42	799	1.23	26
2022	02	08	11	57	821	1.25	26.2
2022	02	08	12	41	54	1.06	28.2
2022	02	08	12	56	53	1.23	28.3
2022	02	08	13	11	54	1.14	28.4
2022	02	08	13	26	56	1.06	28.8
2022	02	08	13	40	59	0.96	28.9
2022	02	08	13	55	453	1.15	28.6
2022	02	08	14	10	669	0.96	28.3
2022	02	08	14	25	525	1.55	28.3
2022	02	08	14	40	980	1.67	28.8
2022	02	08	14	55	942	1.11	29.5
2022	02	08	15	10	812	0.97	29.9
2022	02	08	15	25	933	1.31	30.3
2022	02	08	15	40	481	1.01	29.9
2022	02	08	15	55	805	1.05	30.3
2022	02	08	16	10	840	1.87	30.1
2022	02	08	16	25	663	1.55	30.4
2022	02	08	16	39	600	1.32	30.7
2022	02	08	17	09	723	1.91	30.4
2022	02	08	17	24	486	1.67	30.3
2022	02	08	17	39	306	1.37	30
2022	02	08	17	55	406	1.42	30
2022	02	08	18	10	462	1.54	30.6
2022	02	08	18	25	404	1.7	31.1
2022	02	08	18	40	328	1.64	30.9
2022	02	08	18	54	245	1.42	30.7
2022	02	08	19	10	120	1.28	30.3
2022	02	08	19	25	76	1.14	29.9
2022	02	08	19	40	42	1.43	29.4
2022	02	08	20	10	20	1.09	28.7
2022	02	08	20	25	11	1.03	28.2
2022	02	08	20	40	1	1.27	27.7
2022	02	08	20	55	0	1.21	27.4
2022	02	08	21	10	0	1.48	27
2022	02	08	21	25	0	1.25	26.6
2022	02	08	21	40	0	1.17	26.3
2022	02	08	21	55	0	1.17	25.9
2022	02	08	22	10	0	0.91	25.4
2022	02	08	22	25	0	0.86	25
2022	02	08	22	40	0	0.89	24.7
2022	02	08	22	55	0	0.96	24.5
2022	02	08	23	11	0	1.02	24.2
2022	02	08	23	40	0	0.97	23.5
2022	02	08	23	56	0	1.1	23.2
2022	02	09	00	11	0	1.01	22.9
2022	02	09	00	26	0	0.78	22.5
2022	02	09	00	41	0	0.75	22.3
2022	02	09	00	57	0	0.95	22.1
2022	02	09	01	27	0	1.18	21.6
2022	02	09	01	43	0	1.04	21.3
2022	02	09	01	58	0	1.05	21
2022	02	09	02	13	0	0.9	20.8
2022	02	09	02	28	0	0.76	20.5
2022	02	09	02	43	0	0.83	20.4
2022	02	09	02	58	0	0.7	20
2022	02	09	03	13	0	0.66	19.7
2022	02	09	03	27	0	0.87	19.6
2022	02	09	03	43	0	0.82	19.6
2022	02	09	03	57	0	0.71	19.7
2022	02	09	04	12	0	0.67	19.7
2022	02	09	04	43	0	0.85	19.8
2022	02	09	05	13	0	0.72	20
2022	02	09	05	27	0	0.84	20.1
2022	02	09	05	42	0	0.65	19.9
2022	02	09	05	57	0	0.62	19.9
2022	02	09	06	12	0	0.63	20.1
2022	02	09	06	27	0	0.72	20.2
2022	02	09	06	42	1	0.6	20.5
2022	02	09	06	57	7	0.55	21.9
2022	02	09	07	12	11	0.6	22.5
2022	02	09	07	27	27	0.7	22.7
2022	02	09	07	42	30	0.76	22.7
2022	02	09	07	58	32	0.64	22.6
2022	02	09	08	13	67	0.73	22.6
2022	02	09	08	28	104	0.74	22.6
2022	02	09	08	43	80	0.77	22.7
2022	02	09	08	58	90	0.71	22.6
2022	02	09	09	14	92	0.69	22.7
2022	02	09	09	43	176	0.8	23.1
2022	02	09	09	58	139	0.77	23.4
2022	02	09	10	29	252	0.72	23.6
2022	02	09	10	44	149	0.64	23.8
2022	02	09	10	59	96	0.72	23.4
2022	02	09	11	14	93	0.64	22.9
2022	02	09	11	29	259	0.71	22.6
2022	02	09	11	44	476	0.97	23.1
2022	02	09	11	59	719	0.99	24.3
2022	02	09	12	14	540	0.89	25.1
2022	02	09	12	29	468	1.02	25.6
2022	02	09	12	44	258	0.99	26
2022	02	09	12	59	110	1.02	27.1
2022	02	09	13	14	87	1.29	27.8
2022	02	09	13	29	233	1.5	27.8
2022	02	09	13	44	171	0.99	28
2022	02	09	13	59	719	1.22	29
2022	02	09	14	14	711	1.37	29.3
2022	02	09	14	29	185	1.21	29.2
2022	02	09	14	45	720	1.01	29.1
2022	02	09	15	00	876	1.53	29.9
2022	02	09	15	15	352	1.39	29.8
2022	02	09	15	30	401	1.35	29.2
2022	02	09	15	45	477	1.41	28.1
2022	02	09	16	00	443	1.33	27.8
2022	02	09	16	15	457	1.77	26.7
2022	02	09	16	30	651	2.38	24.8
2022	02	09	16	45	188	2.19	23.2
2022	02	09	17	00	228	2.25	22.3
2022	02	09	17	14	237	1.42	22.2
2022	02	09	17	44	100	1.59	21.7
2022	02	09	17	59	79	1.66	21
2022	02	09	18	14	138	1.62	21
2022	02	09	18	44	296	1.56	21.7
2022	02	09	18	59	159	1.63	21.5
2022	02	09	19	14	51	1.48	21.4
2022	02	09	19	29	48	1.63	21.2
2022	02	09	19	44	42	1.34	21.1
2022	02	09	20	15	9	1.74	20.9
2022	02	09	20	29	2	1.18	20.9
2022	02	09	20	45	0	1.16	20.9
2022	02	09	21	00	0	1.36	20.9
2022	02	09	21	14	0	1.1	21
2022	02	09	21	29	0	1.14	21
2022	02	09	21	45	0	1.16	20.9
2022	02	09	22	00	0	0.77	20.9
2022	02	09	22	15	0	0.87	20.9
2022	02	09	22	30	0	1.05	20.8
2022	02	09	22	44	0	0.98	20.6
2022	02	09	22	59	0	0.94	20.4
2022	02	09	23	14	0	0.94	20.4
2022	02	09	23	29	0	0.99	20.3
2022	02	09	23	44	0	1.2	20.2
2022	02	09	23	59	0	0.89	20.2
2022	02	10	00	14	0	0.86	20
2022	02	10	00	44	0	0.65	19.6
2022	02	10	00	59	0	0.74	19.5
2022	02	10	01	14	0	0.65	19.4
2022	02	10	01	30	0	0.74	19.6
2022	02	10	02	00	0	0.82	19.7
2022	02	10	02	15	0	0.94	19.6
2022	02	10	02	30	0	0.85	19.5
2022	02	10	03	00	0	0.82	19.5
2022	02	10	03	15	0	0.72	19.5
2022	02	10	03	31	0	0.71	19.5
2022	02	10	03	46	0	0.75	19.4
2022	02	10	04	01	0	0.79	19.2
2022	02	10	04	16	0	0.7	19
2022	02	10	04	31	0	0.67	18.8
2022	02	10	04	46	0	0.68	18.6
2022	02	10	05	01	0	0.69	18.6
2022	02	10	05	16	0	0.69	18.8
2022	02	10	05	30	0	0.66	18.9
2022	02	10	05	45	0	0.65	19.1
2022	02	10	06	00	0	0.62	19.1
2022	02	10	06	15	0	0.62	19.2
2022	02	10	06	30	0	0.86	19.3
2022	02	10	06	45	0	1.2	19
2022	02	10	07	01	2	1.54	19
2022	02	10	07	16	4	0.88	18.9
2022	02	10	07	31	12	1.47	18.9
2022	02	10	08	01	76	0.67	18.9
2022	02	10	08	16	83	0.71	19
2022	02	10	09	01	158	1.19	19
2022	02	10	09	16	375	0.91	19.2
2022	02	10	09	31	395	1.13	19.7
2022	02	10	09	46	291	1.11	19.8
2022	02	10	10	02	352	1.22	19.8
2022	02	10	10	16	440	1.09	20.2
2022	02	10	10	31	244	1.24	20
2022	02	10	10	46	190	1.03	20
2022	02	10	11	01	227	1.48	19.6
2022	02	10	11	17	231	1.3	19.6
2022	02	10	11	32	270	1.47	19.3
2022	02	10	11	47	652	1.79	20
2022	02	10	12	02	540	1.21	20.3
2022	02	10	12	17	600	1.51	20.6
2022	02	10	12	33	340	1.33	21.6
2022	02	10	12	48	340	1.7	21.1
2022	02	10	13	03	379	1.14	20.7
2022	02	10	13	18	437	1.33	20.8
2022	02	10	13	33	399	1.51	21.2
2022	02	10	13	48	240	1.85	21.1
2022	02	10	14	03	858	1.61	21.4
2022	02	10	14	18	902	1.28	21.6
2022	02	10	14	33	894	1.64	21.4
2022	02	10	14	48	887	1.4	21.4
2022	02	10	15	03	874	1.58	21.6
2022	02	10	15	33	834	1.28	22
2022	02	10	15	47	805	1.76	21.5
2022	02	10	16	02	775	1.48	21.6
2022	02	10	16	17	743	1.32	22
2022	02	10	16	32	708	1.97	21.7
2022	02	10	16	46	669	1.64	21.8
2022	02	10	17	01	629	1.88	21.3
2022	02	10	17	16	591	2.06	21.2
2022	02	10	17	31	523	1.72	21.3
2022	02	10	18	01	390	1.59	21
2022	02	10	18	16	384	1.43	21
2022	02	10	18	31	343	1.39	21.1
2022	02	10	18	46	115	1.73	20.4
2022	02	10	19	02	109	1.58	19.9
2022	02	10	19	16	93	1.69	19.7
2022	02	10	19	31	63	1.51	19.5
2022	02	10	19	46	39	1.27	19.4
2022	02	10	20	01	17	1.6	19.3
2022	02	10	20	16	10	1.35	19.2
2022	02	10	20	31	2	1.2	19.1
2022	02	10	20	46	0	1.04	19
2022	02	10	21	01	0	1.17	18.9
2022	02	10	21	16	0	0.88	19
2022	02	10	21	31	0	1.03	18.9
2022	02	10	21	46	0	1.03	18.7
2022	02	10	22	16	0	0.85	18.7
2022	02	10	22	46	0	0.95	18.6
2022	02	10	23	01	0	1.17	18.5
2022	02	10	23	16	0	1.09	18.5
2022	02	10	23	31	0	1.11	18.4
2022	02	10	23	46	0	0.71	18.3
2022	02	11	00	02	0	0.99	18.2
2022	02	11	00	17	0	0.97	18.1
2022	02	11	00	32	0	0.89	18.1
2022	02	11	00	47	0	1.16	17.8
2022	02	11	01	02	0	0.85	17.8
2022	02	11	01	16	0	0.7	17.8
2022	02	11	01	31	0	0.78	17.7
2022	02	11	02	01	0	0.8	17.5
2022	02	11	02	16	0	0.52	17.3
2022	02	11	02	31	0	0.77	17.1
2022	02	11	02	46	0	0.62	17.1
2022	02	11	03	01	0	0.67	17.1
2022	02	11	03	16	0	0.73	17.3
2022	02	11	03	32	0	0.71	17.3
2022	02	11	03	47	0	0.67	17.3
2022	02	11	04	02	0	0.79	17.5
2022	02	11	04	17	0	0.91	17.5
2022	02	11	04	32	0	0.68	17.5
2022	02	11	04	48	0	1.03	17.5
2022	02	11	05	02	0	1.06	17.4
2022	02	11	05	18	0	1.05	17.2
2022	02	11	05	33	0	0.8	17.1
2022	02	11	05	48	0	0.81	16.9
2022	02	11	06	03	0	0.57	16.7
2022	02	11	06	18	0	0.67	16.5
2022	02	11	06	33	0	0.53	16.3
2022	02	11	06	49	3	0.43	16.1
2022	02	11	07	04	9	0.47	16
2022	02	11	07	19	17	0.6	16
2022	02	11	07	34	24	0.7	16.3
2022	02	11	07	49	31	1.04	16.6
2022	02	11	08	04	40	0.77	16.9
2022	02	11	08	18	42	1.01	17.1
2022	02	11	08	33	248	0.8	17.6
2022	02	11	08	48	326	1.27	18.2
2022	02	11	09	04	394	1.18	18.7
2022	02	11	09	18	268	1.33	18.7
2022	02	11	09	33	120	1.38	18.2
2022	02	11	09	48	213	1.08	17.8
2022	02	11	10	03	187	1.13	17.9
2022	02	11	10	18	368	1.46	17.9
2022	02	11	10	33	558	1.28	18.9
2022	02	11	10	48	524	1.28	19.5
2022	02	11	11	03	275	1.48	19
2022	02	11	11	18	228	1.16	18.8
2022	02	11	11	47	390	1.18	19.1
2022	02	11	12	03	356	1.37	19.2
2022	02	11	12	17	588	1.01	19.7
2022	02	11	12	32	235	1.54	20.3
2022	02	11	12	47	196	1.49	20.5
2022	02	11	13	02	245	1.55	20
2022	02	11	13	32	164	1.59	20.9
2022	02	11	13	48	144	1.58	21
2022	02	11	14	02	822	1.75	20.1
2022	02	11	14	17	916	1.71	20.5
2022	02	11	14	32	851	1.96	20.2
2022	02	11	14	47	674	1.87	20
2022	02	11	15	01	841	1.2	20.4
2022	02	11	15	16	851	1.89	20.6
2022	02	11	15	32	845	1.94	20.4
2022	02	11	15	46	609	1.83	20.1
2022	02	11	16	17	530	1.94	19.6
2022	02	11	16	32	517	1.6	19.8
2022	02	11	16	46	417	1.28	19.8
2022	02	11	17	01	546	1.64	19.9
2022	02	11	17	31	542	1.51	20.3
2022	02	11	17	46	490	1.79	20
2022	02	11	18	01	440	1.66	20.1
2022	02	11	18	16	390	1.49	20.1
2022	02	11	18	31	331	1.68	19.9
2022	02	11	18	46	284	1.34	19.9
2022	02	11	19	01	136	1.45	19.5
2022	02	11	19	31	38	1.13	19
